"","HUC_12","Pct_Land","Shape_Length","Shape_Area"
"78019","171100200403",99.2311207237944,70754.3741393871,147715909.858547
"78020","171100200404",99.77848322054,96826.5304383465,51582948.2139215
"78021","171100200405",99.7876683016756,77849.976380005,109388080.414062
"78022","171100200501",87.795388672742,44581.2392678008,68933103.5655261
"78023","171100200502",93.5393366386103,33705.5529416206,46821619.2651655
"78024","171100200503",92.3205995861066,36730.6762552741,48263127.5330251
"78025","171100200504",94.5982952372729,38610.3281670558,72953844.6150109
"78026","171100200505",97.3477361526086,55134.6382970208,78323194.489196
"78027","171100200506",95.469386616063,45501.2479778462,64511736.1988048
"78028","171100200507",93.58181401679,38166.8271056374,66786955.6630369
"78029","171100200508",98.7312742244813,56047.0781430355,67121212.2266732
"78030","171100200509",99.3443386806896,33600.489418525,54096708.1883009
"78031","171100200510",95.7248604641957,56160.3426355896,68198659.2165855
"78032","171100200511",99.9604761108493,41449.0536964556,59193674.4065807
"78033","171100200512",99.4523948598131,39652.9976017791,61641832.4533604
"78034","171100200513",97.1887624969747,37351.4211619584,48323047.2440291
"78035","171100200514",95.8916566529181,32520.8484927897,27715466.8303143
"78036","171100200700",1.13170715348193,290953.365643663,1288113490.89008
"78037","171100210101",99.9845457556022,30891.3948488572,40768161.7773774
"78038","171100210102",77.7908929025693,55526.1884512888,88459801.8918266
"78039","171100210103",100,29446.7451283886,44659018.4510722
"78040","171100210201",99.9567074010666,35141.5700511066,45722394.0602498
"78041","171100210202",100,32540.5467000351,35909328.1433462
"78042","171100210203",100,30560.9049117912,32979138.1937295
"78043","171100210204",100,36979.1567489999,44881678.9888102
"78044","171100210205",99.7020424186908,115840.250460398,89422934.7167985
"78045","171100210301",100,77802.1588725859,119467522.985256
"78046","171100210302",99.989983974359,54606.7204140468,80857582.7491901
"78047","171100210303",99.9909528313526,57974.0614377364,109445327.27993
"78048","171100210304",99.8968283831187,49695.9165452288,74139262.6239221
"78049","171100210305",100,51771.9071768468,85715974.1988768
"78050","171100210306",99.6988510416575,169076.868494149,101929916.214654
"78051","171100210500",0.614023656392055,258167.723922387,1056638191.96797
"78052","171200010101",100,42792.6978373399,81912947.759291
"78053","171200010102",100,62113.9363752942,129679909.416318
"78054","171200010103",99.9799128633867,59985.4673739965,129939821.174219
"78055","171200010104",99.9607957204103,64181.7423442809,71161292.7910577
"78056","171200010105",99.9909424019103,81787.1281099371,109295707.999276
"78057","171200010106",100,115092.941360801,190736861.041042
"78058","171200010201",99.9911102601275,78590.176064503,131614925.84846
"78059","171200010202",99.7627739547426,80887.7231024085,141522051.529827
"78060","171200010203",99.9771379482348,73763.3682908028,129897859.090932
"78061","171200010204",100,61016.9139006159,125415114.69426
"78062","171200010205",99.9005611193977,77215.2395057249,88706505.1755875
"78063","171200010301",100,47883.1441194808,56297725.990471
"78064","171200010302",99.9704822676564,58229.0125018606,103672898.115777
"78065","171200010401",99.8795501785429,56975.7172855438,84435497.5353336
"78066","171200010402",99.9900029991003,52899.5104320821,108033135.602308
"78067","171200010501",99.8716171108715,37107.5066889945,52577354.1436342
"78068","171200010502",100,58293.4026458653,107991746.567504
"78069","171200010503",100,66939.5464363096,90833966.5759564
"78070","171200010504",100,73529.0661769551,110586408.283153
"78071","171200010505",100,70021.2805110389,141065019.660329
"78072","171200010601",100,42777.3955737696,58523959.7521842
"78073","171200010602",99.9388596335523,61610.2849168152,91261266.5691668
"78074","171200010603",100,84535.2375696146,112118466.04663
"78075","171200010604",100,31377.1275494759,43597268.1507263
"78076","171200010605",95.4780776691546,57737.983392617,70065681.7061414
"78077","171200010606",99.8366241546036,54759.480960702,122283770.106732
"78078","171200010701",100,32588.0793208646,40882022.4232521
"78079","171200010702",100,38792.7042148557,42842938.5870915
"78080","171200010703",100,34035.3718849387,31696054.3441378
"78081","171200010704",99.9255724355326,85918.6302872785,143894072.923907
"78082","171200010705",100,50074.5760703311,83001307.77783
"78083","171200010706",98.6490537755293,57232.999032953,48024966.8882956
"78084","171200010707",100,37360.4110934957,35815429.4597813
"78085","171200010708",95.7554442431347,72024.3844877575,126665881.106197
"78086","171200010709",93.8293927177794,54180.07544896,97553238.9560482
"78087","171200010710",74.6018104491662,202325.205224473,428303631.846808
"78088","171200020101",99.9149098739277,58421.1260655471,103665388.23638
"78089","171200020102",99.9858409258803,81988.9024664711,146204820.747584
"78090","171200020103",100,33588.4924501469,42221808.8461247
"78091","171200020104",100,34459.7406494141,35557125.584133
"78092","171200020105",100,66249.9988371698,82897274.2579941
"78093","171200020201",100,53932.3017388706,77540237.8542105
"78094","171200020202",100,37109.0161310581,56039352.5529782
"78095","171200020203",100,47103.1759093381,78972255.4411479
"78096","171200020204",100,41181.4028461973,69731758.2848378
"78097","171200020301",100,35444.3691428962,46128259.7320039
"78098","171200020302",100,64356.1078428022,111084347.850299
"78099","171200020303",99.9930933502776,55533.518005084,65162527.0637388
"78100","171200020304",99.7960868430151,75109.0347062355,127574013.83515
"78101","171200020305",100,37248.7898278055,42043802.6664962
"78102","171200020306",100,35514.8167407355,58323351.2456842
"78103","171200020307",100,33231.9016484161,44530009.0143027
"78104","171200020308",100,42983.4834553572,52232629.258323
"78105","171200020309",99.9307334557409,56245.6646481742,81850254.611129
"78106","171200020401",100,48324.3182504738,60389811.1225877
"78107","171200020402",100,48517.0237632863,79000933.4825351
"78108","171200020403",100,62327.4894503996,110203678.70315
"78109","171200020404",100,57017.6770032325,74829023.1950318
"78110","171200020501",100,34400.2189976643,55360157.7485584
"78111","171200020502",100,52317.8744763392,77131954.9692548
"78112","171200020503",100,35513.5172593631,46416166.9454977
"78113","171200020504",100,59489.1926098664,101997177.686334
"78114","171200020505",100,54491.1536797927,127698029.586036
"78115","171200020506",100,43826.1422574457,52979389.1407607
"78116","171200020507",100,50266.9284945106,95780479.552562
"78117","171200020508",99.935073161462,41930.4114420498,56849167.2844293
"78118","171200020509",99.8672311430647,66223.9430581559,71856353.7966488
"78119","171200020601",99.9798798154308,46519.125653243,67084945.1976879
"78120","171200020602",99.9870334051899,45056.7860349785,55534222.7708002
"78121","171200020603",99.9907444135925,49927.3181210844,68061246.0950449
"78122","171200020604",99.7292864399181,88879.0307049615,158587469.662245
"78123","171200020701",100,56756.2397879753,118761613.044919
"78124","171200020702",99.8236737197179,66588.4495598971,105659691.245658
"78125","171200020703",96.9230769230769,78448.0622622088,122968486.958718
"78126","171200020704",99.3302608093348,91594.6002814873,168897607.102995
"78127","171200020705",99.4048608571334,111165.929591313,216560789.795377
"78128","171200030101",100,35017.7674746187,54291180.7115808
"78129","171200030102",100,40014.810427006,48487516.7090855
"78130","171200030103",100,41463.2913644526,49047916.4552173
"78131","171200030104",99.9894336432798,46839.1746559011,68143672.4005465
"78132","171200030105",99.980083343547,49565.2205892996,58750072.1085645
"78133","171200030106",100,67683.9260884536,78812818.5871269
"78134","171200030107",99.8129695407538,52387.5243856323,57249963.5406937
"78135","171200030108",99.9780725022104,71174.2253225685,127237647.685354
"78136","171200030201",100,48150.0367789953,74576558.1232432
"78137","171200030202",100,52139.3932242931,76715697.8838855
"78138","171200030203",99.1103298918358,94632.0563307655,150023048.006555
"78139","171200030204",99.6131072973715,39785.9307968563,68856170.7708206
"78140","171200030205",99.0012880753252,65198.0361657631,99216491.8800191
"78141","171200030206",99.9747271212142,84843.4139514693,131755083.618983
"78142","171200030301",100,71596.5299864078,64787427.9124868
"78143","171200030302",100,50536.1865439965,78265722.7333835
"78144","171200030303",100,70634.9444626317,109835049.647445
"78145","171200030304",99.9721910570275,59912.8516127723,93849169.7500235
"78146","171200030305",99.9872612366508,93396.6264394761,127157976.186581
"78147","171200030306",99.8429854277572,55534.467246783,83690235.9067319
"78148","171200030400",99.7804154612581,102470.97653414,344720679.684787
"78149","171200040101",100,50008.8862674462,72450748.8374615
"78150","171200040102",100,45466.7301261852,90411552.8049602
"78151","171200040103",99.9930755115466,53385.5952653423,77981933.9934776
"78152","171200040201",100,42825.7543748559,64462908.1936858
"78153","171200040202",99.7465449409866,47243.094024026,71381102.9989885
"78154","171200040203",100,36757.2356563747,47262739.6354108
"78155","171200040204",100,48212.5085771736,58806869.1809142
"78156","171200040205",100,55374.5932811084,100032247.125908
"78157","171200040206",99.9955921893596,74394.2102329663,102099933.641262
"78158","171200040301",99.9843569592908,54349.8513783225,120804167.901614
"78159","171200040302",100,50048.4378809009,78744302.8545098
"78160","171200040303",100,47532.0479047233,87086743.9671378
"78161","171200040304",100,44193.6288396899,96980711.10688
"78162","171200040305",99.3411044344717,60408.7656174515,94652705.1680598
"78163","171200040306",100,56795.0556684566,61297817.5607106
"78164","171200040307",99.856626355816,49678.992169319,86630268.666723
"78165","171200040308",100,63388.7797884417,96652820.6152934
"78166","171200040401",100,49049.8849137597,87152290.874201
"78167","171200040402",100,47831.3089647367,77478011.9665324
"78168","171200040501",100,60729.949751926,89309244.5128604
"78169","171200040502",100,50847.195612231,100711973.9867
"78170","171200040503",99.9946583194005,100801.185542885,168496108.858431
"78171","171200040601",100,52060.6018246612,70849439.0449561
"78172","171200040602",100,93599.0156338779,158493736.056322
"78173","171200040603",100,62066.2211399614,132656861.517069
"78174","171200040701",100,43579.5224330731,84653638.356548
"78175","171200040702",100,52107.1532040618,72659100.0081898
"78176","171200040801",100,58948.6738097284,130125881.171944
"78177","171200040802",100,65423.1376799078,95214638.7510287
"78178","171200040803",100,50735.6560126765,82369848.1283532
"78179","171200040901",100,59044.0407940517,126810334.792313
"78180","171200040902",100,45385.9769583214,58636155.1723107
"78181","171200040903",100,56520.5570566019,78847602.5975056
"78182","171200040904",100,59208.7063424713,88524228.9715197
"78183","171200041001",99.9804753501295,63390.3920282275,119845763.836751
"78184","171200041002",100,73916.8992272374,86972741.0889094
"78185","171200041003",100,58106.7619542232,120096604.386825
"78186","171200041004",100,42489.5275375846,73529939.3685956
"78187","171200041005",100,50014.0376088049,62622198.3218731
"78188","171200041006",100,67461.6665094051,105420054.375098
"78189","171200041007",99.906191369606,54737.1312767674,64267474.6414222
"78190","171200041101",100,33714.2899896877,44515880.7798276
"78191","171200041102",99.7167661278636,80041.09769952,136635368.568041
"78192","171200041103",100,45372.984710736,54651569.5407188
"78193","171200041104",99.9089262203392,63075.7817535127,90918930.1301648
"78194","171200041105",98.1755764145546,112495.392995066,291021811.023265
"78195","171200050101",100,48214.4344218833,97349218.8606972
"78196","171200050102",100,67319.3927313327,115085110.958331
"78197","171200050103",100,75978.9048032285,118903242.927986
"78198","171200050104",100,44170.0716695887,63389743.8767981
"78199","171200050105",100,59071.8426250847,139093345.021955
"78200","171200050106",100,55436.5026323525,79527865.9498431
"78201","171200050107",100,103671.045472689,156803788.807935
"78202","171200050201",100,33155.6426573377,53139854.5652573
"78203","171200050202",100,29695.1816750774,38352144.77913
"78204","171200050203",100,72922.2617281463,106000044.426872
"78205","171200050204",100,57711.883768941,103970468.765008
"78206","171200050205",98.8426731187597,111132.058501717,173346816.311325
"78207","171200050206",100,68856.7130740381,97768278.88907
"78208","171200050207",99.9094779563903,63362.7510631705,90481912.6090761
"78209","171200050208",100,36166.2039059303,44591605.9382104
"78210","171200050209",100,50062.1601117753,56249236.0344758
"78211","171200050210",99.9921476571089,96526.6865455842,217734629.351151
"78212","171200050301",100,33475.5221709942,46226753.2466208
"78213","171200050302",99.89348789973,86578.3106082932,108974564.585347
"78214","171200050303",100,78148.7789406665,159737490.401787
"78215","171200050401",100,72585.7855596193,138727159.70833
"78216","171200050402",100,45970.4765071385,39801968.638353
"78217","171200050403",100,65194.0358343841,101822705.432714
"78218","171200050404",100,43770.8346191988,52467964.2374877
"78219","171200050405",100,57093.7958449587,110002405.866227
"78220","171200050406",100,62130.6030615006,88641286.8763434
"78221","171200050407",100,72791.2632594726,87818423.8825122
"78222","171200050408",100,73109.0097150527,75795326.7644003
"78223","171200050501",100,52770.2306979301,78309904.4549279
"78224","171200050502",100,35119.8534561032,52615338.1507475
"78225","171200050503",100,71081.9792761356,144633186.85626
"78226","171200050504",100,62497.4212351949,83253296.0807534
"78227","171200050505",100,63321.4539518898,100384017.543848
"78228","171200050506",100,76245.0661535494,118211750.986514
"78229","171200050507",100,80035.7676925319,106250837.400415
"78230","171200050601",100,44774.211335297,55467646.3338427
"78231","171200050602",100,52148.3254622973,125722454.551006
"78232","171200050701",99.7974410046926,42792.1832891816,53315409.6522416
"78233","171200050702",100,40726.013247253,71496994.1969114
"78234","171200050703",99.9381692476322,49888.886464249,64062734.7342741
"78235","171200050704",99.9706850178455,73378.5568606173,122811615.91597
"78236","171200050705",99.9823480090025,36297.2891124521,61189092.9484056
"78237","171200050706",100,49439.9208755983,54996563.2238865
"78238","171200050707",99.9710190429039,103005.819290864,149048130.638892
"78239","171200050708",99.9934054339224,42907.9949825353,68245849.5274037
"78240","171200050709",100,51363.2063439301,124405383.371126
"78241","171200050710",100,43098.8056552254,57506593.6956381
"78242","171200050711",100,45007.9763141934,70466296.1302796
"78243","171200050712",100,93906.7920767923,133356071.355825
"78244","171200050713",100,66812.0257697892,130960010.272306
"78245","171200050801",100,62784.5510561679,87858196.9869385
"78246","171200050802",100,67869.9484211875,97705910.6633216
"78247","171200050803",100,64305.0257396407,132187088.300713
"78248","171200050901",100,60968.9778692113,137953209.085072
"78249","171200050902",100,80294.1866591723,129635833.714243
"78250","171200050903",100,41706.4002602798,65009256.9215844
"78251","171200051001",100,45143.9002233853,68244938.2725997
"78252","171200051002",100,62656.1390834969,151119968.397621
"78253","171200051003",100,59327.184662029,100417153.770849
"78254","171200051101",100,64032.3612475672,103442649.85483
"78255","171200051102",100,69635.9268064868,134074640.496714
"78256","171200051201",100,64511.0596593112,134678724.031231
"78257","171200051202",100,53836.8767098719,92583735.4772842
"78258","171200051203",100,69914.9916035607,140169419.861182
"78259","171200051301",100,50477.8183318593,86852745.7619551
"78260","171200051302",99.9306049513367,55743.7956271536,103737827.548276
"78261","171200051303",100,37437.2972539722,62639288.2397486
"78262","171200051304",100,47787.8345136368,82316282.9606538
"78263","171200051305",100,72161.6160299518,123396006.189916
"78264","171200051306",100,37783.8045022275,51876590.7878835
"78265","171200051307",100,64209.980675255,85253191.6007379
"78266","171200051401",99.8270694822419,74399.8305921012,130635198.397226
"78267","171200051402",99.8997313791268,64451.9186551374,72695568.1986125
"78268","171200051403",98.4954094916183,57417.7641544812,98501943.5480806
"78269","171200051404",99.9320092127517,76990.4261405754,105889241.765724
"78270","171200051405",99.9768622662125,44280.8341016272,70027917.7578394
"78271","171200051406",100,50898.2458364314,81540711.9929211
"78272","171200051407",100,67718.9034366512,110221562.706931
"78273","171200051408",99.94137041917,88509.6937069972,142752359.399311
"78274","171200051409",70.447611142934,113199.150671739,230959260.68825
"78275","171200051501",100,40950.5009772079,61427179.2701141
"78276","171200051502",100,39086.6123937383,44658987.6086458
"78277","171200051503",100,46706.5973061783,60679053.8732503
"78278","171200051504",100,59098.9191285974,123989817.714757
"78279","171200051505",100,79317.4667215306,98187419.6645719
"78280","171200051506",100,60961.8922567968,90768689.3459208
"78281","171200051507",100,44967.1174292447,59509799.336069
"78282","171200051508",100,43737.9440163676,63344597.5511266
"78283","171200051509",100,39601.2749765683,36061929.0293926
"78284","171200051510",100,51328.3200271943,65219295.3635243
"78285","171200051601",99.9937503472029,63673.7636026587,129620225.101405
"78286","171200051602",100,63725.2937231301,123785763.13488
"78287","171200051603",100,56838.7608899156,70898318.4344296
"78288","171200051701",100,57655.1657591,107753754.710714
"78289","171200051702",100,57257.9360238674,120558915.876148
"78290","171200051703",100,59397.6294336144,75123492.5638042
"78291","171200051704",99.4629133294671,74932.3422453745,172273220.979282
"78292","171200051705",100,68721.01799317,121504377.065732
"78293","171200051801",100,71622.8346239869,123427431.453698
"78294","171200051802",100,61064.8803059814,136909140.902261
"78295","171200051803",100,58219.318372688,105180775.809288
"78296","171200051804",100,60713.8590128034,115646528.135098
"78297","171200051901",100,45566.6865117709,93729547.7922342
"78298","171200051902",99.9931344026501,61982.1490325488,104871048.409074
"78299","171200051903",100,50196.1440442643,64521882.2837489
"78300","171200051904",100,47779.7780605299,88603225.4245905
"78301","171200051905",100,37202.3207842502,56805572.0623247
"78302","171200051906",100,35030.5685229044,34914214.6805658
"78303","171200051907",100,89882.2421267375,155627472.230873
"78304","171200060101",100,54538.8460046246,89015849.2492322
"78305","171200060102",99.9961977909165,49433.9682218801,47336366.1766876
"78306","171200060103",99.9170805366198,67477.5027288787,103118805.138113
"78307","171200060104",100,55461.1351143429,112090490.273747
"78308","171200060105",100,34859.4448123116,41661450.8615998
"78309","171200060106",99.9841238711605,78444.9417104709,96375713.5530635
"78310","171200060201",100,47981.5572002616,59137730.337184
"78311","171200060202",100,37952.0253616296,57928362.6932883
"78312","171200060203",100,59551.6067358669,86601985.3285285
"78313","171200060301",100,71488.869449745,116275270.299152
"78314","171200060302",99.925789808467,48258.2466154885,76417746.3001446
"78315","171200060401",99.9201271378342,54975.5019548063,109299895.685511
"78316","171200060402",100,50610.6431872911,82927534.8141742
"78317","171200060403",99.8384236285193,92473.1623870299,211101725.212674
"78318","171200060404",100,39030.3788295174,49223664.3144539
"78319","171200060405",100,64563.7703276895,89789327.2476303
"78320","171200060406",99.8594869303147,68253.0744553123,137063078.966146
"78321","171200060407",97.6336834566722,60918.4261687624,60313496.6942075
"78322","171200060501",100,56223.7300091127,78637433.5113269
"78323","171200060502",99.8266926908063,49179.3227278735,53480707.8922381
"78324","171200060503",99.9921058863774,56066.3932406596,68400299.5717237
"78325","171200060504",99.8987542369151,71734.557034029,122684682.250307
"78326","171200060505",97.6192649663155,90869.3755496665,147897056.66819
"78327","171200060506",34.2728843108715,84115.4276996395,225075681.215793
"78328","171200060601",100,42034.4104458755,79732926.9609638
"78329","171200060602",100,50185.6108880803,75757427.9484447
"78330","171200060603",100,75590.9001048386,110378969.905454
"78331","171200060604",100,48166.4562161823,83102479.785612
"78332","171200070101",99.9531314078153,69532.2647760664,122914861.914686
"78333","171200070102",100,46573.4290511475,89967362.235143
"78334","171200070103",100,55812.2825245163,65978259.3622886
"78335","171200070104",99.9717181239689,50087.2322614322,76389391.2934848
"78336","171200070105",90.4882106591704,33280.2997950165,47069502.6711203
"78337","171200070106",99.6797621089952,48808.1478789344,78676348.4496297
"78338","171200070107",100,60893.8734640695,45047567.0016852
"78339","171200070201",99.8383127175411,53672.2951444736,112978917.714452
"78340","171200070202",100,79737.8614008942,150102827.454275
"78341","171200070301",100,38855.4859679896,58733826.3073235
"78342","171200070302",100,48256.7363914707,84038541.5123668
"78343","171200070303",99.7507764272842,32019.5917508112,46946651.0798813
"78344","171200070304",100,40201.657535971,66127802.6476783
"78345","171200070305",99.9281144998708,58528.0199366152,111427003.259725
"78346","171200070306",99.9922152332316,50629.375744283,57804364.6016798
"78347","171200070307",100,45562.2452667026,41121727.7672378
"78348","171200070308",99.8169412547845,53324.5378618738,91932479.2516923
"78349","171200070309",99.8625918028903,59187.7320048539,94974391.7882732
"78350","171200070310",99.9922821640812,39387.2091061776,58307091.0259368
"78351","171200070401",99.9496722846442,43418.3116207272,76899309.5832345
"78352","171200070402",99.5851826066777,56138.0987971591,124086777.803972
"78353","171200070403",99.9379990605918,57510.8169633212,95791673.5067353
"78354","171200070404",99.9692712484516,47452.2202358691,93729898.7046123
"78355","171200070405",100,42406.9487168325,45043060.0011206
"78356","171200070501",100,60061.9710152864,79604621.7375816
"78357","171200070502",98.856586028715,58280.1923423685,100674070.215527
"78358","171200070503",86.2638632162662,153138.362612146,475187074.304829
"78359","171200070504",99.3948434239967,50516.757018616,95337464.152668
"78360","171200070505",75.4986603155701,76537.2874547388,120924496.350231
"78361","171200070601",99.9357412663999,71055.6737487048,161064274.871607
"78362","171200070602",100,55912.5044204036,123327987.796585
"78363","171200070603",100,61718.430257385,72958118.9126257
"78364","171200070604",99.9637413362712,54546.5663842576,64541069.6215941
"78365","171200070605",100,84771.1163339042,137005438.2254
"78366","171200070606",99.995558985006,93437.7935305018,162131734.345409
"78367","171200070701",100,40215.0192808527,64338671.2743475
"78368","171200070702",100,97503.7029165972,270659635.092761
"78369","171200070703",100,91680.7522882565,192814604.362579
"78370","171200070704",100,63603.3989442872,84549474.3922072
"78371","171200070801",100,59324.4685041488,139370214.425878
"78372","171200070802",88.3866729103909,104645.89202839,257539724.612324
"78373","171200070803",87.972774589617,93919.621272839,370898123.965287
"78374","171200080101",99.9800524077651,53962.4863041375,99241436.7872095
"78375","171200080102",100,52096.9802244402,75195219.6768473
"78376","171200080103",100,67911.5529613113,144419896.845975
"78377","171200080104",99.992455221741,43131.8076206275,59657540.7519933
"78378","171200080105",100,64027.3453806485,145352256.214625
"78379","171200080106",99.780175716219,62763.119064088,125689364.55285
"78380","171200080107",96.8611657456839,88965.6895674085,144114631.617621
"78381","171200080108",99.8691113073287,56237.1249551395,86655815.5616604
"78382","171200080201",100,44428.3273795361,85590431.4651344
"78383","171200080202",100,42486.1293381721,71919210.4824148
"78384","171200080203",100,66806.4802160402,121916269.891176
"78385","171200080204",99.9606641207612,53471.9494731854,109828710.689381
"78386","171200080205",100,56602.0651196719,76091313.4236072
"78387","171200080206",100,38676.3879536967,41295000.5290139
"78388","171200080207",100,71493.3531196021,148047669.013407
"78389","171200080301",97.8063563683242,92863.6197522472,173139518.103954
"78390","171200080302",99.2806914737767,65816.2844994933,122854690.775469
"78391","171200080303",99.2716455443875,68091.5547881361,117402241.570551
"78392","171200080304",100,63719.9936020312,152724420.594162
"78393","171200080305",97.2705262910467,96041.8155966105,191451979.998263
"78394","171200080306",100,41172.6264735183,77708940.3958873
"78395","171200080401",99.9726501960069,53741.6802613849,59234421.4066984
"78396","171200080402",98.1218939873841,68152.7769765236,100862151.452554
"78397","171200080403",96.943451867005,53416.8385157441,67777046.8335694
"78398","171200080404",100,34280.4411768504,53684114.6132196
"78399","171200080405",100,49168.9277272498,57616338.2641516
"78400","171200080406",100,45914.8998590102,63672534.9016807
"78401","171200080407",100,46785.8449965151,54675681.1878606
"78402","171200080408",100,56544.6685278566,55949716.1038061
"78403","171200080409",100,52970.0806159335,98413102.4215279
"78404","171200080410",100,78756.9408789224,138893249.594527
"78405","171200080411",99.8842730475331,40340.6712707455,52886544.2942942
"78406","171200080501",99.9958557525608,60638.2778287782,130298009.528366
"78407","171200080502",99.8400541355234,43400.2851996365,87790430.1856946
"78408","171200080503",100,42238.1161298434,75423267.4443818
"78409","171200080504",100,53414.5992198592,85083400.5098332
"78410","171200080505",100,40314.963125566,60607827.5928176
"78411","171200080506",99.2046921430861,66664.7539818464,103873749.52336
"78412","171200080507",100,58329.3148997974,133100402.461813
"78413","171200080508",100,41082.4817541714,71693708.2326025
"78414","171200080601",100,68659.7163638793,149240834.027181
"78415","171200080602",100,85216.1480055419,146356468.155341
"78416","171200080603",100,53734.2270812267,91321949.205953
"78417","171200080604",100,41959.72492475,78148833.3491685
"78418","171200080605",100,36315.4976292621,53000998.7504003
"78419","171200080606",100,27499.2541794369,28423668.8896326
"78420","171200080701",100,68181.7986654848,98652069.3148184
"78421","171200080702",100,45832.1466106509,101205796.934789
"78422","171200080703",100,53038.2343323385,67385758.5003391
"78423","171200080704",99.9925149700599,66994.5264767258,120224486.528091
"78424","171200080705",100,36702.8105480895,48283994.2796468
"78425","171200080801",100,69124.8568046465,102848818.567825
"78426","171200080802",99.9414083835665,48541.3140390357,90622281.3296037
"78427","171200080803",99.9944557968604,75533.6271134541,113621265.693248
"78428","171200080804",99.9802013995562,58441.540702787,131817484.063627
"78429","171200080805",100,57356.5498143007,104720648.817104
"78430","171200080806",100,48681.9407666037,86105122.163319
"78431","171200080807",99.9166827386692,51537.0917557653,116668922.280578
"78432","171200080808",100,89818.3647830322,220825929.560338
"78433","171200080901",99.9250051558955,70054.7175011115,96024818.7710774
"78434","171200080902",99.7204837237994,83238.4869574352,140076316.448164
"78435","171200080903",100,59665.1535346658,157943031.152648
"78436","171200080904",99.6048873714273,43896.8333828616,83819455.1200663
"78437","171200080905",99.9890826714703,41812.9889304189,65940158.749574
"78438","171200081001",99.7400966352108,58169.093846177,103169762.530249
"78439","171200081002",99.9151424803624,51794.2942336991,78487502.3733673
"78440","171200081003",99.8811978989381,81948.0333059445,134865916.067181
"78441","171200081101",99.9955104942198,59773.6415920795,120283070.831305
"78442","171200081102",100,53254.9701911818,70822391.2645588
"78443","171200081103",100,89572.4319293436,146885727.825542
"78444","171200081104",100,52327.6174486424,93100321.2703087
"78445","171200081105",100,38432.3513565189,69909179.0228085
"78446","171200081106",100,57634.0896786658,123145784.518968
"78447","171200081107",100,63816.3507720114,78347886.6120543
"78448","171200081108",100,55828.7097933919,117324751.071634
"78449","171200081109",100,50644.7803780869,82918519.8412614
"78450","171200081110",100,61784.9920906428,78969060.2892223
"78451","171200090101",100,51219.1308725531,85341729.2552598
"78452","171200090102",100,33080.6883690245,48128493.3979929
"78453","171200090103",100,62327.0963091071,135429647.161741
"78454","171200090104",100,52607.7939170219,104384631.040504
"78455","171200090105",100,80733.4957221371,157704069.413833
"78456","171200090106",100,75847.9688444382,150811263.964136
"78457","171200090107",99.99648541447,92297.2275713721,179274623.131064
"78458","171200090201",100,63890.1260613442,123850545.603521
"78459","171200090202",100,69964.6281565213,107126231.350943
"78460","171200090203",100,47007.1765326114,80699304.0495791
"78461","171200090204",100,55759.4747653861,127553626.781429
"78462","171200090205",100,53574.0508504981,119361597.278667
"78463","171200090206",100,66384.6446840854,115846027.965868
"78464","171200090207",100,70331.1697172188,159299884.095014
"78465","171200090208",99.8443296237414,34755.5889209443,54359318.878336
"78466","171200090209",99.9593030105062,77442.3838355929,168062345.291527
"78467","171200090210",100,35436.8063464771,63319418.4238464
"78468","171200090301",100,25135.8392409849,31685925.6243388
"78469","171200090302",100,52592.8731310901,90406146.8546112
"78470","171200090303",99.9829533616602,73395.2688996888,142554940.637
"78471","171200090304",99.7774180493727,61071.732625925,106767924.203382
"78472","171200090305",99.9968635716392,64250.2440439916,143473290.039719
"78473","171200090306",100,54888.8857848981,89158739.2674732
"78474","171200090307",99.9863240849958,59220.9415463765,105283015.825993
"78475","171200090401",100,43523.201600377,64084926.7361029
"78476","171200090402",100,54350.8056282989,109054433.648993
"78477","171200090403",100,63923.5549204884,74838871.557366
"78478","171200090404",100,54165.3852321736,67347214.5827479
"78479","171200090405",99.9885380251017,114855.75882612,172765868.857837
"78480","171200090501",100,67297.8417002727,103369329.019081
"78481","171200090502",100,69606.8133358881,157050770.301433
"78482","171200090503",100,70928.0584983688,132462919.011207
"78483","171200090504",100,49244.9241298682,86808091.3883999
"78484","171200090505",100,47980.7022548133,105885090.575631
"78485","171200090506",100,68807.4780896289,127076746.890225
"78486","171200090601",100,55883.9050206528,140357914.495382
"78487","171200090602",100,69542.3359839617,112856880.768385
"78488","171200090603",100,55221.0372663658,110420486.99764
"78489","171200090604",100,92826.1946226679,178442806.397074
"78490","171200090605",99.686400306418,48197.7820128809,75195090.5877548
"78491","171200090701",100,42917.0379476243,65353701.7123921
"78492","171200090702",99.9930436798933,83382.5209306351,155252774.18532
"78493","171200090703",100,47943.6431295111,66808951.0816044
"78494","171200090704",99.2400390166809,61594.5322433205,145777027.24205
"78495","171200090705",98.9140461705531,63886.6162197462,154158492.854466
"78496","171200090706",99.8616702600599,62123.7306915981,94340145.3467766
"78497","171200090801",99.7391797391797,64353.6947611109,119050837.343765
"78498","171200090802",100,39123.5293479312,62063039.4461967
"78499","171200090803",100,39719.5522969766,58128463.8881956
"78500","171200090804",100,58446.8696492919,129469950.961404
"78501","180101010101",100,49599.709514481,99291944.7643142
"78502","180101010102",100,45468.6913539402,80179086.4469336
"78503","180101010103",99.992689142332,47712.6288794212,86178457.3657647
"78504","180101010104",99.8717226706714,70090.2437904044,143821009.92348
